product_id,item_index
16800110,50733
16800111,50734
16800117,50735
16800118,50736
16800120,50737
16800121,50738
16800123,50739
16800127,50740
16800130,50741
16800132,50742
16800134,50743
16800138,50744
16800139,50745
16800149,50746
16800153,50747
16800155,50748
16800158,50749
16800159,50750
16800160,50751
16800164,50752
16800177,50753
16800178,50754
16800179,50755
16800180,50756
16800182,50757
16800184,50758
16800185,50759
16800186,50760
16800187,50761
16800188,50762
16800189,50763
16800191,50764
16800193,50765
16800195,50766
16800196,50767
16800199,50768
16800200,50769
16800201,50770
16800203,50771
16800204,50772
16800206,50773
16800207,50774
16800208,50775
16800209,50776
16800218,50777
16800221,50778
16800222,50779
16800225,50780
16800226,50781
16800228,50782
16800229,50783
16800230,50784
16800231,50785
16800232,50786
16800233,50787
16800234,50788
16800235,50789
16800236,50790
16800237,50791
16800238,50792
16800240,50793
16800241,50794
16800242,50795
16800243,50796
16800244,50797
16800245,50798
16800247,50799
16800248,50800
16800249,50801
16800251,50802
16800252,50803
16800253,50804
16800255,50805
16800257,50806
16800258,50807
16800259,50808
16800260,50809
16800262,50810
16800266,50811
16800267,50812
16800268,50813
16800269,50814
16800274,50815
16800275,50816
16800276,50817
16800277,50818
16800278,50819
16800286,50820
16800287,50821
16800292,50822
16800295,50823
16800297,50824
16800298,50825
16800299,50826
16800300,50827
16800301,50828
16800303,50829
16800305,50830
16800307,50831
16800308,50832
16800310,50833
16800311,50834
16800312,50835
16800313,50836
16800314,50837
16800315,50838
16800316,50839
16800317,50840
16800318,50841
16800322,50842
16800323,50843
16800329,50844
16800331,50845
16800333,50846
16800335,50847
16800343,50848
16800344,50849
16800346,50850
16800347,50851
16800348,50852
16800351,50853
16800353,50854
16800354,50855
16800356,50856
16800358,50857
16800362,50858
16800363,50859
16800364,50860
16800366,50861
16800367,50862
16800369,50863
16800371,50864
16800372,50865
16800377,50866
16800379,50867
16800381,50868
16800382,50869
16800383,50870
16800384,50871
16800385,50872
16800386,50873
16800389,50874
16800390,50875
16800391,50876
16800392,50877
16800394,50878
16800399,50879
16800400,50880
16800401,50881
16800421,50882
16800422,50883
16800425,50884
16800426,50885
16800434,50886
16800435,50887
16800436,50888
16800437,50889
16800439,50890
16800440,50891
16800470,50892
16800474,50893
16800475,50894
16800477,50895
16800479,50896
16800480,50897
16800499,50898
16800500,50899
16800503,50900
16800505,50901
16800509,50902
16800510,50903
16800515,50904
16800516,50905
16800525,50906
16800526,50907
16800527,50908
16800529,50909
16800532,50910
16800534,50911
16800535,50912
16800536,50913
16800540,50914
16800543,50915
16800556,50916
16800557,50917
16800558,50918
16800559,50919
16800560,50920
16800565,50921
16800566,50922
16900002,50923
16900003,50924
16900004,50925
16900005,50926
16900006,50927
16900007,50928
16900008,50929
16900010,50930
16900011,50931
16900013,50932
16900014,50933
16900015,50934
16900016,50935
16900017,50936
16900018,50937
16900019,50938
16900023,50939
16900024,50940
16900025,50941
16900027,50942
16900028,50943
16900030,50944
16900031,50945
16900032,50946
16900033,50947
16900034,50948
16900036,50949
16900037,50950
16900038,50951
16900041,50952
16900042,50953
16900043,50954
16900044,50955
16900045,50956
16900046,50957
16900048,50958
16900049,50959
16900050,50960
16900051,50961
16900052,50962
16900054,50963
16900056,50964
16900066,50965
16900068,50966
16900069,50967
16900075,50968
16900076,50969
16900078,50970
16900079,50971
16900083,50972
16900084,50973
16900087,50974
16900090,50975
16900092,50976
16900093,50977
16900094,50978
16900096,50979
16900103,50980
16900104,50981
16900105,50982
16900106,50983
16900107,50984
16900108,50985
16900110,50986
16900116,50987
16900118,50988
16900128,50989
16900129,50990
16900135,50991
16900137,50992
16900139,50993
16900140,50994
16900141,50995
16900144,50996
16900146,50997
16900147,50998
16900148,50999
16900149,51000
16900150,51001
16900151,51002
16900153,51003
16900155,51004
16900159,51005
16900160,51006
16900161,51007
16900163,51008
16900165,51009
16900166,51010
16900167,51011
16900174,51012
16900175,51013
16900176,51014
16900178,51015
16900179,51016
16900180,51017
16900182,51018
16900183,51019
16900185,51020
16900187,51021
16900188,51022
16900189,51023
16900190,51024
16900191,51025
16900192,51026
16900194,51027
16900195,51028
16900196,51029
16900200,51030
16900201,51031
16900202,51032
16900204,51033
16900209,51034
16900210,51035
16900212,51036
16900213,51037
16900214,51038
16900218,51039
16900224,51040
16900228,51041
16900229,51042
16900230,51043
16900231,51044
16900235,51045
17000000,51046
17000001,51047
17000002,51048
17000003,51049
17000004,51050
17000005,51051
17000006,51052
17000013,51053
17000017,51054
17000025,51055
17000026,51056
17000031,51057
17000033,51058
17000034,51059
17000035,51060
17000036,51061
17000037,51062
17000038,51063
17000052,51064
17000053,51065
17000055,51066
17000056,51067
17000057,51068
17000058,51069
17000059,51070
17000060,51071
17000061,51072
17000063,51073
17000065,51074
17000069,51075
17000077,51076
17000080,51077
17000086,51078
17000087,51079
17000088,51080
17000090,51081
17000092,51082
17000103,51083
17000105,51084
17000107,51085
17000108,51086
17000109,51087
17000110,51088
17000111,51089
17000112,51090
17000113,51091
17000114,51092
17000115,51093
17000116,51094
17000120,51095
17000121,51096
17100000,51097
17100001,51098
17100002,51099
17100003,51100
17100004,51101
17100005,51102
17100008,51103
17100009,51104
17100010,51105
17100011,51106
17100013,51107
17100014,51108
17100015,51109
17100016,51110
17100017,51111
17100018,51112
17100020,51113
17100021,51114
17100025,51115
17100026,51116
17100027,51117
17100029,51118
17100033,51119
17100034,51120
17100035,51121
17100036,51122
17100037,51123
17100039,51124
17100041,51125
17100042,51126
17100043,51127
17100047,51128
17100048,51129
17100049,51130
17100051,51131
17100055,51132
17100056,51133
17100057,51134
17100058,51135
17100062,51136
17100063,51137
17100064,51138
17100067,51139
17100068,51140
17100074,51141
17100076,51142
17100079,51143
17100080,51144
17100081,51145
17100082,51146
17100084,51147
17100085,51148
17100088,51149
17100090,51150
17100091,51151
17100092,51152
17100093,51153
17100095,51154
17100096,51155
17100099,51156
17100100,51157
17100102,51158
17100105,51159
17100107,51160
17100109,51161
17100112,51162
17100115,51163
17100117,51164
17100118,51165
17100120,51166
17100121,51167
17100123,51168
17100126,51169
17100128,51170
17100132,51171
17100133,51172
17100134,51173
17100136,51174
17100137,51175
17100138,51176
17100139,51177
17100143,51178
17100145,51179
17100146,51180
17100147,51181
17100151,51182
17100164,51183
17100165,51184
17100167,51185
17100174,51186
17100177,51187
17100178,51188
17100204,51189
17100207,51190
17100208,51191
17100209,51192
17100210,51193
17100211,51194
17100213,51195
17100217,51196
17100219,51197
17100221,51198
17100222,51199
17100223,51200
17100224,51201
17100228,51202
17100229,51203
17100230,51204
17100239,51205
17100240,51206
17100242,51207
17100243,51208
17100245,51209
17100246,51210
17100250,51211
17100252,51212
17100254,51213
17100255,51214
17100256,51215
17100258,51216
17100260,51217
17100262,51218
17100269,51219
17100277,51220
17100287,51221
17100288,51222
17100290,51223
17100299,51224
17100300,51225
17100314,51226
17100318,51227
17100323,51228
17100324,51229
17100329,51230
17100334,51231
17100338,51232
17100340,51233
17100341,51234
17100342,51235
17100343,51236
17100344,51237
17100345,51238
17100349,51239
17100350,51240
17100352,51241
17100353,51242
17100355,51243
17100373,51244
17100376,51245
17100377,51246
17100379,51247
17100380,51248
17100381,51249
17100383,51250
17100385,51251
17100386,51252
17100388,51253
17100393,51254
17100395,51255
17200004,51256
17200005,51257
17200010,51258
17200020,51259
17200030,51260
17200031,51261
17200039,51262
17200041,51263
17200043,51264
17200066,51265
17200067,51266
17200078,51267
17200141,51268
17200142,51269
17200170,51270
17200173,51271
17200174,51272
17200214,51273
17200215,51274
17200216,51275
17200217,51276
17200218,51277
17200220,51278
17200221,51279
17200222,51280
17200223,51281
17200224,51282
17200225,51283
17200226,51284
17200227,51285
17200228,51286
17200229,51287
17200242,51288
17200243,51289
17200244,51290
17200245,51291
17200246,51292
17200247,51293
17200248,51294
17200249,51295
17200264,51296
17200267,51297
17200290,51298
17200297,51299
17200302,51300
17200304,51301
17200305,51302
17200312,51303
17200358,51304
17200394,51305
17200395,51306
17200396,51307
17200397,51308
17200398,51309
17200399,51310
17200403,51311
17200421,51312
17200422,51313
17200426,51314
17200427,51315
17200428,51316
17200429,51317
17200430,51318
17200438,51319
17200439,51320
17200441,51321
17200446,51322
17200452,51323
17200454,51324
17200456,51325
17200459,51326
17200461,51327
17200472,51328
17200473,51329
17200476,51330
17200481,51331
17200482,51332
17200493,51333
17200499,51334
17200501,51335
17200502,51336
17200503,51337
17200504,51338
17200505,51339
17200506,51340
17200513,51341
17200515,51342
17200516,51343
17200519,51344
17200521,51345
17200522,51346
17200523,51347
17200524,51348
17200525,51349
17200526,51350
17200527,51351
17200528,51352
17200530,51353
17200531,51354
17200532,51355
17200535,51356
17200536,51357
17200545,51358
17200546,51359
17200549,51360
17200550,51361
17200551,51362
17200552,51363
17200554,51364
17200555,51365
17200556,51366
17200558,51367
17200559,51368
17200560,51369
17200561,51370
17200562,51371
17200563,51372
17200568,51373
17200570,51374
17200573,51375
17200583,51376
17200587,51377
17200590,51378
17200593,51379
17200594,51380
17200595,51381
17200596,51382
17200599,51383
17200601,51384
17200602,51385
17200611,51386
17200612,51387
17200613,51388
17200614,51389
17200615,51390
17200617,51391
17200618,51392
17200619,51393
17200620,51394
17200625,51395
17200626,51396
17200627,51397
17200628,51398
17200629,51399
17200630,51400
17200631,51401
17200635,51402
17200636,51403
17200650,51404
17200651,51405
17200652,51406
17200653,51407
17200654,51408
17200655,51409
17200656,51410
17200657,51411
17200658,51412
17200661,51413
17200662,51414
17200663,51415
17200665,51416
17200666,51417
17200667,51418
17200668,51419
17200670,51420
17200671,51421
17200673,51422
17200674,51423
17200675,51424
17200676,51425
17200677,51426
17200683,51427
17200684,51428
17200691,51429
17200694,51430
17200698,51431
17200699,51432
17200700,51433
17200705,51434
17200711,51435
17200712,51436
17200717,51437
17200718,51438
17200719,51439
17200720,51440
17200721,51441
17200722,51442
17200723,51443
17200724,51444
17200725,51445
17200726,51446
17200727,51447
17200728,51448
17200729,51449
17200734,51450
17200735,51451
17200739,51452
17200740,51453
17200742,51454
17200744,51455
17200745,51456
17200746,51457
17200749,51458
17200750,51459
17200751,51460
17200752,51461
17200755,51462
17200758,51463
17200761,51464
17200763,51465
17200764,51466
17200765,51467
17200766,51468
17200768,51469
17200769,51470
17200770,51471
17200771,51472
17200772,51473
17200773,51474
17200774,51475
17200776,51476
17200777,51477
17200778,51478
17200780,51479
17200781,51480
17200782,51481
17200784,51482
17200786,51483
17200787,51484
17200788,51485
17200789,51486
17200790,51487
17200791,51488
17200798,51489
17200806,51490
17200807,51491
17200808,51492
17200809,51493
17200810,51494
17200816,51495
17200817,51496
17200818,51497
17200819,51498
17200820,51499
17200821,51500
17200822,51501
17200823,51502
17200824,51503
17200827,51504
17200828,51505
17200829,51506
17200830,51507
17200831,51508
17200839,51509
17200841,51510
17200852,51511
17200854,51512
17200855,51513
17200856,51514
17200857,51515
17200858,51516
17200871,51517
17200873,51518
17200874,51519
17200875,51520
17200877,51521
17200878,51522
17200879,51523
17200881,51524
17200882,51525
17200883,51526
17200884,51527
17200885,51528
17200886,51529
17200887,51530
17200888,51531
17200891,51532
17200892,51533
17200893,51534
17200894,51535
17200895,51536
17200896,51537
17200897,51538
17200898,51539
17200899,51540
17200903,51541
17200904,51542
17200905,51543
17200906,51544
17200908,51545
17200913,51546
17200915,51547
17300001,51548
17300002,51549
17300003,51550
17300004,51551
17300005,51552
17300007,51553
17300010,51554
17300012,51555
17300013,51556
17300014,51557
17300015,51558
17300016,51559
17300017,51560
17300018,51561
17300020,51562
17300021,51563
17300022,51564
17300023,51565
17300024,51566
17300026,51567
17300027,51568
17300029,51569
17300030,51570
17300031,51571
17300032,51572
17300033,51573
17300035,51574
17300038,51575
17300040,51576
17300041,51577
17300042,51578
17300043,51579
17300044,51580
17300045,51581
17300046,51582
17300047,51583
17300048,51584
17300049,51585
17300050,51586
17300052,51587
17300053,51588
17300056,51589
17300057,51590
17300058,51591
17300059,51592
17300060,51593
17300061,51594
17300062,51595
17300063,51596
17300064,51597
17300065,51598
17300066,51599
17300067,51600
17300068,51601
17300069,51602
17300070,51603
17300071,51604
17300072,51605
17300073,51606
17300074,51607
17300075,51608
17300076,51609
17300077,51610
17300078,51611
17300079,51612
17300080,51613
17300081,51614
17300082,51615
17300083,51616
17300084,51617
17300086,51618
17300087,51619
17300088,51620
17300089,51621
17300090,51622
17300091,51623
17300092,51624
17300093,51625
17300094,51626
17300095,51627
17300096,51628
17300097,51629
17300099,51630
17300101,51631
17300102,51632
17300103,51633
17300104,51634
17300105,51635
17300106,51636
17300107,51637
17300108,51638
17300110,51639
17300112,51640
17300113,51641
17300115,51642
17300117,51643
17300118,51644
17300119,51645
17300121,51646
17300130,51647
17300132,51648
17300133,51649
17300134,51650
17300135,51651
17300136,51652
17300138,51653
17300139,51654
17300142,51655
17300148,51656
17300161,51657
17300162,51658
17300168,51659
17300169,51660
17300170,51661
17300171,51662
17300172,51663
17300174,51664
17300176,51665
17300178,51666
17300180,51667
17300181,51668
17300182,51669
17300185,51670
17300187,51671
17300189,51672
17300190,51673
17300191,51674
17300192,51675
17300193,51676
17300195,51677
17300198,51678
17300199,51679
17300200,51680
17300201,51681
17300204,51682
17300205,51683
17300207,51684
17300208,51685
17300209,51686
17300210,51687
17300211,51688
17300213,51689
17300214,51690
17300215,51691
17300216,51692
17300217,51693
17300219,51694
17300220,51695
17300221,51696
17300222,51697
17300223,51698
17300227,51699
17300228,51700
17300229,51701
17300230,51702
17300234,51703
17300235,51704
17300236,51705
17300237,51706
17300238,51707
17300239,51708
17300240,51709
17300241,51710
17300242,51711
17300243,51712
17300244,51713
17300245,51714
17300247,51715
17300249,51716
17300250,51717
17300251,51718
17300252,51719
17300254,51720
17300255,51721
17300257,51722
17300258,51723
17300259,51724
17300260,51725
17300263,51726
17300265,51727
17300270,51728
17300273,51729
17300274,51730
17300276,51731
17300279,51732
17300281,51733
17300287,51734
17300288,51735
17300289,51736
17300290,51737
17300291,51738
17300292,51739
17300294,51740
17300295,51741
17300297,51742
17300298,51743
17300299,51744
17300300,51745
17300301,51746
17300302,51747
17300306,51748
17300310,51749
17300311,51750
17300312,51751
17300314,51752
17300315,51753
17300316,51754
17300317,51755
17300318,51756
17300319,51757
17300322,51758
17300323,51759
17300324,51760
17300326,51761
17300327,51762
17300329,51763
17300330,51764
17300332,51765
17300337,51766
17300339,51767
17300340,51768
17300342,51769
17300344,51770
17300345,51771
17300347,51772
17300348,51773
17300350,51774
17300351,51775
17300352,51776
17300353,51777
17300355,51778
17300357,51779
17300358,51780
17300360,51781
17300362,51782
17300364,51783
17300367,51784
17300369,51785
17300370,51786
17300373,51787
17300378,51788
17300379,51789
17300381,51790
17300383,51791
17300385,51792
17300386,51793
17300387,51794
17300389,51795
17300391,51796
17300392,51797
17300393,51798
17300394,51799
17300398,51800
17300400,51801
17300401,51802
17300404,51803
17300416,51804
17300419,51805
17300420,51806
17300424,51807
17300429,51808
17300430,51809
17300432,51810
17300433,51811
17300434,51812
17300435,51813
17300437,51814
17300444,51815
17300448,51816
17300450,51817
17300451,51818
17300453,51819
17300462,51820
17300463,51821
17300464,51822
17300465,51823
17300467,51824
17300468,51825
17300469,51826
17300471,51827
17300472,51828
17300475,51829
17300476,51830
17300480,51831
17300481,51832
17300483,51833
17300485,51834
17300487,51835
17300488,51836
17300490,51837
17300492,51838
17300494,51839
17300495,51840
17300497,51841
17300499,51842
17300501,51843
17300502,51844
17300503,51845
17300504,51846
17300507,51847
17300508,51848
17300509,51849
17300513,51850
17300520,51851
17300524,51852
17300525,51853
17300528,51854
17300529,51855
17300531,51856
17300533,51857
17300534,51858
17300535,51859
17300537,51860
17300540,51861
17300541,51862
17300542,51863
17300546,51864
17300548,51865
17300550,51866
17300553,51867
17300555,51868
17300556,51869
17300560,51870
17300567,51871
17300568,51872
17300569,51873
17300571,51874
17300572,51875
17300573,51876
17300575,51877
17300576,51878
17300577,51879
17300578,51880
17300579,51881
17300581,51882
17300585,51883
17300586,51884
17300588,51885
17300589,51886
17300590,51887
17300592,51888
17300597,51889
17300598,51890
17300599,51891
17300600,51892
17300602,51893
17300608,51894
17300609,51895
17300611,51896
17300612,51897
17300613,51898
17300615,51899
17300617,51900
17300619,51901
17300620,51902
17300621,51903
17300622,51904
17300623,51905
17300624,51906
17300626,51907
17300628,51908
17300632,51909
17300634,51910
17300635,51911
17300637,51912
17300638,51913
17300639,51914
17300643,51915
17300645,51916
17300649,51917
17300654,51918
17300657,51919
17300658,51920
17300661,51921
17300664,51922
17300667,51923
17300668,51924
17300671,51925
17300672,51926
17300673,51927
17300674,51928
17300675,51929
17300678,51930
17300688,51931
17300689,51932
17300695,51933
17300697,51934
17300698,51935
17300699,51936
17300701,51937
17300702,51938
17300703,51939
17300706,51940
17300707,51941
17300710,51942
17300711,51943
17300713,51944
17300714,51945
17300716,51946
17300717,51947
17300718,51948
17300719,51949
17300721,51950
17300722,51951
17300723,51952
17300724,51953
17300725,51954
17300727,51955
17300728,51956
17300729,51957
17300730,51958
17300734,51959
17300737,51960
17300740,51961
17300742,51962
17300746,51963
17300747,51964
17300748,51965
17300749,51966
17300750,51967
17300751,51968
17300752,51969
17300753,51970
17300754,51971
17300755,51972
17300756,51973
17300757,51974
17300758,51975
17300759,51976
17300760,51977
17300761,51978
17300762,51979
17300763,51980
17300764,51981
17300765,51982
17300766,51983
17300767,51984
17300768,51985
17300769,51986
17300770,51987
17300771,51988
17300772,51989
17300773,51990
17300774,51991
17300775,51992
17300776,51993
17300777,51994
17300778,51995
17300779,51996
17300781,51997
17300782,51998
17300783,51999
17300785,52000
17300789,52001
17300792,52002
17300793,52003
17300794,52004
17300795,52005
17300796,52006
17300797,52007
17300798,52008
17300799,52009
17300801,52010
17300803,52011
17300804,52012
17300806,52013
17300807,52014
17300808,52015
17300809,52016
17300810,52017
17300811,52018
17300812,52019
17300814,52020
17300815,52021
17300816,52022
17300817,52023
17300818,52024
17300819,52025
17300820,52026
17300821,52027
17300822,52028
17300823,52029
17300824,52030
17300826,52031
17300827,52032
17300828,52033
17300832,52034
17300835,52035
17300836,52036
17300837,52037
17300838,52038
17300841,52039
17300842,52040
17300843,52041
17300844,52042
17300845,52043
17300847,52044
17300850,52045
17300851,52046
17300852,52047
17300854,52048
17300855,52049
17300857,52050
17300858,52051
17300859,52052
17300862,52053
17300863,52054
17300864,52055
17300865,52056
17300867,52057
17300869,52058
17300870,52059
17300872,52060
17300873,52061
17300875,52062
17300877,52063
17300878,52064
17300882,52065
17300883,52066
17300886,52067
17300887,52068
17300888,52069
17300889,52070
17300891,52071
17300892,52072
17300893,52073
17300896,52074
17300897,52075
17300898,52076
17300899,52077
17300902,52078
17300903,52079
17300904,52080
17300907,52081
17300908,52082
17300909,52083
17300912,52084
17300913,52085
17300919,52086
17300921,52087
17300922,52088
17300923,52089
17300925,52090
17300926,52091
17300929,52092
17300931,52093
17300933,52094
17300934,52095
17300937,52096
17300941,52097
17300942,52098
17300945,52099
17300946,52100
17300948,52101
17300949,52102
17300950,52103
17300951,52104
17300952,52105
17300953,52106
17300955,52107
17300958,52108
17300959,52109
17300960,52110
17300962,52111
17300963,52112
17300965,52113
17300966,52114
17300967,52115
17300968,52116
17300969,52117
17300971,52118
17300973,52119
17300978,52120
17300979,52121
17300980,52122
17300982,52123
17300983,52124
17300986,52125
17300987,52126
17300988,52127
17300990,52128
17300991,52129
17300993,52130
17300995,52131
17300997,52132
17300998,52133
17300999,52134
17301000,52135
17301001,52136
17301003,52137
17301004,52138
17301007,52139
17301009,52140
17301010,52141
17301011,52142
17301013,52143
17301016,52144
17301019,52145
17301022,52146
17301024,52147
17301025,52148
17301026,52149
17301027,52150
17301030,52151
17301034,52152
17301036,52153
17301037,52154
17301039,52155
17301040,52156
17301041,52157
17301045,52158
17301046,52159
17301049,52160
17301051,52161
17301053,52162
17301056,52163
17301057,52164
17301059,52165
17301060,52166
17301061,52167
17301062,52168
17301064,52169
17301065,52170
17301066,52171
17301067,52172
17301068,52173
17301069,52174
17301070,52175
17301071,52176
17301073,52177
17301074,52178
17301077,52179
17301078,52180
17301080,52181
17301081,52182
17301083,52183
17301084,52184
17301086,52185
17301088,52186
17301091,52187
17301093,52188
17301094,52189
17301096,52190
17301097,52191
17301098,52192
17301100,52193
17301101,52194
17301102,52195
17301103,52196
17301104,52197
17301105,52198
17301106,52199
17301111,52200
17301115,52201
17301116,52202
17301118,52203
17301119,52204
17301120,52205
17301121,52206
17301123,52207
17301124,52208
17301125,52209
17301126,52210
17301127,52211
17301128,52212
17301129,52213
17301130,52214
17301134,52215
17301135,52216
17301136,52217
17301137,52218
17301138,52219
17301139,52220
17301141,52221
17301143,52222
17301147,52223
17301150,52224
17301151,52225
17301155,52226
17301157,52227
17301159,52228
17301160,52229
17301161,52230
17301162,52231
17301164,52232
17301165,52233
17301166,52234
17301168,52235
17301169,52236
17301170,52237
17301172,52238
17301174,52239
17301175,52240
17301176,52241
17301177,52242
17301178,52243
17301179,52244
17301180,52245
17301181,52246
17301182,52247
17301185,52248
17301186,52249
17301188,52250
17301192,52251
17301193,52252
17301194,52253
17301195,52254
17301197,52255
17301199,52256
17301201,52257
17301202,52258
17301203,52259
17301204,52260
17301205,52261
17301207,52262
17301208,52263
17301210,52264
17301211,52265
17301213,52266
17301214,52267
17301215,52268
17301217,52269
17301219,52270
17301220,52271
17301222,52272
17301224,52273
17301225,52274
17301226,52275
17301228,52276
17301231,52277
17301233,52278
17301234,52279
17301235,52280
17301236,52281
17301237,52282
17301238,52283
17301245,52284
17301246,52285
17301248,52286
17301249,52287
17301250,52288
17301253,52289
17301254,52290
17301255,52291
17301256,52292
17301257,52293
17301258,52294
17301260,52295
17301261,52296
17301263,52297
17301265,52298
17301266,52299
17301267,52300
17301268,52301
17301269,52302
17301274,52303
17301276,52304
17301277,52305
17301281,52306
17301287,52307
17301288,52308
17301290,52309
17301292,52310
17301293,52311
17301294,52312
17301295,52313
17301296,52314
17301298,52315
17301302,52316
17301303,52317
17301305,52318
17301306,52319
17301307,52320
17301309,52321
17301312,52322
17301313,52323
17301315,52324
17301319,52325
17301320,52326
17301321,52327
17301323,52328
17301324,52329
17301325,52330
17301328,52331
17301331,52332
17301332,52333
17301333,52334
17301334,52335
17301335,52336
17301336,52337
17301337,52338
17301338,52339
17301339,52340
17301340,52341
17301342,52342
17301343,52343
17301344,52344
17301345,52345
17301346,52346
17301348,52347
17301350,52348
17301351,52349
17301352,52350
17301355,52351
17301356,52352
17301359,52353
17301360,52354
17301361,52355
17301362,52356
17301364,52357
17301366,52358
17301367,52359
17301368,52360
17301369,52361
17301370,52362
17301371,52363
17301372,52364
17301374,52365
17301375,52366
17301379,52367
17301380,52368
17301382,52369
17301387,52370
17301388,52371
17301389,52372
17301390,52373
17301397,52374
17301401,52375
17301402,52376
17301403,52377
17301404,52378
17301405,52379
17301409,52380
17301410,52381
17301411,52382
17301412,52383
17301413,52384
17301414,52385
17301415,52386
17301418,52387
17301421,52388
17301422,52389
17301423,52390
17301424,52391
17301426,52392
17301427,52393
17301428,52394
17301431,52395
17301434,52396
17301435,52397
17301436,52398
17301439,52399
17301440,52400
17301441,52401
17301442,52402
17301443,52403
17301444,52404
17301445,52405
17301446,52406
17301447,52407
17301448,52408
17301449,52409
17301450,52410
17301451,52411
17301452,52412
17301454,52413
17301455,52414
17301456,52415
17301457,52416
17301458,52417
17301459,52418
17301460,52419
17301462,52420
17301463,52421
17301464,52422
17301465,52423
17301466,52424
17301467,52425
17301468,52426
17301469,52427
17301470,52428
17301471,52429
17301472,52430
17301473,52431
17301474,52432
17301476,52433
17301477,52434
17301479,52435
17301480,52436
17301481,52437
17301482,52438
17301484,52439
17301485,52440
17301486,52441
17301487,52442
17301488,52443
17301489,52444
17301490,52445
17301491,52446
17301493,52447
17301494,52448
17301495,52449
17301497,52450
17301498,52451
17301500,52452
17301501,52453
17301502,52454
17301504,52455
17301506,52456
17301507,52457
17301509,52458
17301510,52459
17301511,52460
17301513,52461
17301514,52462
17301515,52463
17301516,52464
17301517,52465
17301518,52466
17301519,52467
17301520,52468
17301521,52469
17301522,52470
17301525,52471
17301527,52472
17301529,52473
17301530,52474
17301531,52475
17301533,52476
17301534,52477
17301535,52478
17301536,52479
17301537,52480
17301538,52481
17301539,52482
17301540,52483
17301541,52484
17301544,52485
17301545,52486
17301546,52487
17301548,52488
17301549,52489
17301550,52490
17301551,52491
17301553,52492
17301554,52493
17301555,52494
17301556,52495
17301557,52496
17301558,52497
17301559,52498
17301560,52499
17301562,52500
17301563,52501
17301564,52502
17301567,52503
17301568,52504
17301569,52505
17301574,52506
17301575,52507
17301576,52508
17301578,52509
17301579,52510
17301581,52511
17301582,52512
17301588,52513
17301589,52514
17301590,52515
17301591,52516
17301592,52517
17301597,52518
17301598,52519
17301600,52520
17301602,52521
17301603,52522
17301606,52523
17301607,52524
17301609,52525
17301610,52526
17301611,52527
17301612,52528
17301615,52529
17301616,52530
17301617,52531
17301618,52532
17301619,52533
17301620,52534
17301621,52535
17301623,52536
17301624,52537
17301626,52538
17301628,52539
17301629,52540
17301630,52541
17301631,52542
17301632,52543
17301633,52544
17301635,52545
17301636,52546
17301638,52547
17301640,52548
17301641,52549
17301642,52550
17301645,52551
17301648,52552
17301649,52553
17301651,52554
17301652,52555
17301653,52556
17301654,52557
17301655,52558
17301656,52559
17301658,52560
17301659,52561
17301660,52562
17301662,52563
17301664,52564
17301666,52565
17301667,52566
17301668,52567
17301670,52568
17301671,52569
17301672,52570
17301673,52571
17301674,52572
17301675,52573
17301676,52574
17301677,52575
17301678,52576
17301679,52577
17301681,52578
17301682,52579
17301683,52580
17301685,52581
17301686,52582
17301687,52583
17301688,52584
17301689,52585
17301690,52586
17301691,52587
17301692,52588
17301693,52589
17301694,52590
17301695,52591
17301696,52592
17301697,52593
17301698,52594
17301699,52595
17301701,52596
17301702,52597
17301703,52598
17301704,52599
17301705,52600
17301706,52601
17301707,52602
17301708,52603
17301709,52604
17301710,52605
17301711,52606
17301712,52607
17301713,52608
17301714,52609
17301715,52610
17301716,52611
17301717,52612
17301718,52613
17301719,52614
17301721,52615
17301723,52616
17301724,52617
17301725,52618
17301726,52619
17301727,52620
17301728,52621
17301729,52622
17301730,52623
17301731,52624
17301732,52625
17301733,52626
17301734,52627
17301735,52628
17301736,52629
17301737,52630
17301738,52631
17301739,52632
17301740,52633
17301741,52634
17301743,52635
17301744,52636
17301746,52637
17301747,52638
17301748,52639
17301750,52640
17301752,52641
17301753,52642
17301754,52643
17301755,52644
17301756,52645
17301757,52646
17301758,52647
17301759,52648
17301760,52649
17301762,52650
17301763,52651
17301764,52652
17301765,52653
17301766,52654
17301767,52655
17301768,52656
17301769,52657
17301770,52658
17301771,52659
17301772,52660
17301773,52661
17301774,52662
17301775,52663
17301777,52664
17301778,52665
17301779,52666
17301781,52667
17301782,52668
17301783,52669
17301784,52670
17301785,52671
17301788,52672
17301789,52673
17301791,52674
17301794,52675
17301796,52676
17301797,52677
17301800,52678
17301802,52679
17301803,52680
17301805,52681
17301806,52682
17301807,52683
17301808,52684
17301810,52685
17301811,52686
17301813,52687
17301814,52688
17301824,52689
17301826,52690
17301827,52691
17301830,52692
17301832,52693
17301833,52694
17301834,52695
17301835,52696
17301836,52697
17301837,52698
17301838,52699
17301839,52700
17301840,52701
17301841,52702
17301842,52703
17301843,52704
17301844,52705
17301847,52706
17301848,52707
17301849,52708
17301850,52709
17301851,52710
17301853,52711
17301856,52712
17301858,52713
17301859,52714
17301860,52715
17301861,52716
17301862,52717
17301863,52718
17301864,52719
17301865,52720
17301866,52721
17301867,52722
17301868,52723
17301869,52724
17301870,52725
17301871,52726
17301872,52727
17301874,52728
17301877,52729
17301880,52730
